month,label,entry_policy,stop_policy,delta_vs_control_r,dollars_at_50_max_case_risk,expectancy_per_filled_case_r,expectancy_per_population_case_r,filled_cases,flat_cases,gross_negative_r,gross_positive_r,losing_cases,maximum_drawdown_r,median_stop_distance_ratio_to_control,net_r,no_fill_cases,original_positive_cases,original_positive_converted_to_loss,original_positive_retained,original_positive_unfilled,population,profit_factor,retest_filled_cases,retest_opportunity_cases,stop_disposition_cases,stop_fallbacks,stop_replacements,target_disposition_cases,time_exit_disposition_cases,win_rate_filled,winning_cases,outcome_counts_json
2024_08,August 2024,CONFIRMED_25_75_RETEST_SPLIT,M5_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,17.12296067045562,597.9618738815594,0.1661005205226554,0.1661005205226554,72,0,-34.25,46.209237477631184,50,16.013507930565293,0.44824423061745483,11.959237477631188,0,38,16,22,0,72,1.349174816865144,38,38,50,3,69,21,1,0.3055555555555556,22,"{""SPLIT_CONTROL_STOP_NO_RETEST"":21,""SPLIT_CONTROL_TARGET_NO_RETEST"":13,""SPLIT_STOP_STOP"":29,""SPLIT_TARGET_TARGET"":8,""SPLIT_TIME_EXIT_TIME_EXIT"":1}"
2024_08,August 2024,CONFIRMED_25_75_RETEST_SPLIT,M15_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,-6.708358848643384,-593.6041020733908,-0.1648900283537197,-0.1648900283537197,72,0,-30.0,18.127917958532187,45,12.45715220949539,0.6600841080924924,-11.872082041467817,0,38,11,27,0,72,0.6042639319510729,38,38,45,15,57,26,1,0.375,27,"{""SPLIT_CONTROL_STOP_NO_RETEST"":20,""SPLIT_CONTROL_TARGET_NO_RETEST"":14,""SPLIT_STOP_STOP"":25,""SPLIT_TARGET_TARGET"":12,""SPLIT_TIME_EXIT_TIME_EXIT"":1}"
2024_08,August 2024,CONFIRMED_25_75_RETEST_SPLIT,H1_SOURCE_SWING_BUFFERED_ELSE_CONTROL,1.0946332336151663,-203.45449796046333,-0.05651513832235092,-0.05651513832235092,72,0,-22.75,18.68091004079074,34,9.887223646809812,1.0,-4.069089959209267,0,38,0,38,0,72,0.8211389028919006,38,38,34,67,5,37,1,0.5277777777777778,38,"{""SPLIT_CONTROL_STOP_NO_RETEST"":15,""SPLIT_CONTROL_TARGET_NO_RETEST"":19,""SPLIT_STOP_STOP"":19,""SPLIT_TARGET_TARGET"":18,""SPLIT_TIME_EXIT_TIME_EXIT"":1}"
2024_09,September 2024,CONTROL_NEXT_M1_OPEN,CONTROL_V2_FILLED_STOP,0.0,51.425070638749574,0.01469287732535702,0.01469287732535702,70,0,-32.0,33.028501412775,32,6.076322521485296,1.0,1.0285014127749914,0,38,0,38,0,70,1.0321406691492188,0,45,32,0,0,38,0,0.5428571428571428,38,"{""STOP"":32,""TARGET"":38}"
2024_09,September 2024,CONTROL_NEXT_M1_OPEN,M5_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,-15.327787170188316,-714.9642878706662,-0.20427551082019035,-0.20427551082019035,70,0,-46.0,31.700714242586677,46,16.633899120874787,0.47373702606043,-14.299285757413324,0,38,14,24,0,70,0.6891459617953626,0,45,46,2,68,24,0,0.34285714285714286,24,"{""STOP"":46,""TARGET"":24}"
2024_09,September 2024,CONTROL_NEXT_M1_OPEN,M15_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,-17.532276675518148,-825.1887631371577,-0.23576821803918793,-0.23576821803918793,70,0,-41.0,24.49622473725685,41,17.26702614613536,0.7352416564916602,-16.503775262743154,0,38,9,29,0,70,0.5974688960306549,0,45,41,17,53,29,0,0.4142857142857143,29,"{""STOP"":41,""TARGET"":29}"
2024_09,September 2024,CONTROL_NEXT_M1_OPEN,H1_SOURCE_SWING_BUFFERED_ELSE_CONTROL,0.3002808358760767,66.4391124325534,0.018982603552158115,0.018982603552158115,70,0,-32.0,33.32878224865107,32,5.993608708951626,1.0,1.328782248651068,0,38,0,38,0,70,1.041524445270346,0,45,32,63,7,38,0,0.5428571428571428,38,"{""STOP"":32,""TARGET"":38}"
2024_09,September 2024,M5_BROKEN_CONTROL_FIRST_RETEST,CONTROL_V2_FILLED_STOP,7.101544104272362,406.5022758523677,0.18066767815660786,0.11614350738639076,45,25,-19.0,27.130045517047357,19,5.831513260530436,1.0,8.130045517047353,25,38,0,26,12,70,1.4278971324761767,45,45,19,0,0,26,0,0.5777777777777777,26,"{""NO_FILL"":25,""STOP"":19,""TARGET"":26}"
2024_09,September 2024,M5_BROKEN_CONTROL_FIRST_RETEST,M5_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,-9.716756138826181,-434.4127363025595,-0.193072327245582,-0.12411792465787413,45,25,-30.0,21.311745273948805,30,13.385058838853766,0.47373702606043,-8.68825472605119,25,38,11,15,12,70,0.7103915091316269,45,45,30,2,68,15,0,0.3333333333333333,15,"{""NO_FILL"":25,""STOP"":30,""TARGET"":15}"
2024_09,September 2024,M5_BROKEN_CONTROL_FIRST_RETEST,M15_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,-8.150865442763799,-356.1182014994404,-0.15827475622197348,-0.10174805757126867,45,25,-26.0,18.877635970011195,26,9.669375141211352,0.7352416564916602,-7.122364029988807,25,38,7,19,12,70,0.7260629219235075,45,45,26,17,53,19,0,0.4222222222222222,19,"{""NO_FILL"":25,""STOP"":26,""TARGET"":19}"
2024_09,September 2024,M5_BROKEN_CONTROL_FIRST_RETEST,H1_SOURCE_SWING_BUFFERED_ELSE_CONTROL,7.379852773905871,420.4177093340431,0.18685231525957471,0.12011934552401231,45,25,-19.0,27.40835418668086,19,5.831513260530436,1.0,8.408354186680862,25,38,0,26,12,70,1.4425449571937294,45,45,19,63,7,26,0,0.5777777777777777,26,"{""NO_FILL"":25,""STOP"":19,""TARGET"":26}"
2024_09,September 2024,CONFIRMED_25_75_RETEST_SPLIT,CONTROL_V2_FILLED_STOP,5.326158078204275,317.7329745489633,0.09078084987113237,0.09078084987113237,70,0,-22.25,28.604659490979266,32,5.806679199832418,1.0,6.354659490979266,0,38,0,38,0,70,1.285602673751877,45,45,32,0,0,38,0,0.5428571428571428,38,"{""SPLIT_CONTROL_STOP_NO_RETEST"":13,""SPLIT_CONTROL_TARGET_NO_RETEST"":12,""SPLIT_STOP_STOP"":19,""SPLIT_TARGET_TARGET"":26}"
2024_09,September 2024,CONFIRMED_25_75_RETEST_SPLIT,M5_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,-11.11951389666672,-504.5506241945865,-0.1441573211984533,-0.1441573211984533,70,0,-34.0,23.908987516108276,46,13.936502512582706,0.47373702606043,-10.09101248389173,0,38,14,24,0,70,0.7032055151796551,45,45,46,2,68,24,0,0.34285714285714286,24,"{""SPLIT_CONTROL_STOP_NO_RETEST"":16,""SPLIT_CONTROL_TARGET_NO_RETEST"":9,""SPLIT_STOP_STOP"":30,""SPLIT_TARGET_TARGET"":15}"
2024_09,September 2024,CONFIRMED_25_75_RETEST_SPLIT,M15_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,-10.496218250952385,-473.3858419088697,-0.13525309768824847,-0.13525309768824847,70,0,-29.75,20.28228316182261,41,11.253711644341305,0.7352416564916602,-9.467716838177394,0,38,9,29,0,70,0.6817574172041213,45,45,41,17,53,29,0,0.4142857142857143,29,"{""SPLIT_CONTROL_STOP_NO_RETEST"":15,""SPLIT_CONTROL_TARGET_NO_RETEST"":10,""SPLIT_STOP_STOP"":26,""SPLIT_TARGET_TARGET"":19}"
2024_09,September 2024,CONFIRMED_25_75_RETEST_SPLIT,H1_SOURCE_SWING_BUFFERED_ELSE_CONTROL,5.609959789398422,331.92306010867065,0.09483516003104876,0.09483516003104876,70,0,-22.25,28.888461202173414,32,5.786000746699001,1.0,6.6384612021734135,0,38,0,38,0,70,1.2983578068392545,45,45,32,63,7,38,0,0.5428571428571428,38,"{""SPLIT_CONTROL_STOP_NO_RETEST"":13,""SPLIT_CONTROL_TARGET_NO_RETEST"":12,""SPLIT_STOP_STOP"":19,""SPLIT_TARGET_TARGET"":26}"
2024_10,October 2024,CONTROL_NEXT_M1_OPEN,CONTROL_V2_FILLED_STOP,0.0,-335.08548014616207,-0.07792685584794466,-0.07792685584794466,86,0,-47.152990264255905,40.45128066133267,48,22.74359945551382,1.0,-6.701709602923241,0,38,0,38,0,86,0.8578730730465797,0,58,47,0,0,38,1,0.4418604651162791,38,"{""STOP"":47,""TARGET"":38,""TIME_EXIT"":1}"
2024_10,October 2024,CONTROL_NEXT_M1_OPEN,M5_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,9.188064786990736,124.3177592033748,0.02891110679148251,0.02891110679148251,86,0,-55.283174124504654,57.76952930857215,56,16.945718609784457,0.5372596433946035,2.486355184067496,0,38,8,30,0,86,1.0449748992065455,0,58,55,10,76,30,1,0.3488372093023256,30,"{""STOP"":55,""TARGET"":30,""TIME_EXIT"":1}"
2024_10,October 2024,CONTROL_NEXT_M1_OPEN,M15_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,1.0940173767792034,-280.3846113072019,-0.0652057235598144,-0.0652057235598144,86,0,-51.279984728105724,45.672292501961685,52,19.727613724827492,0.7324240228954133,-5.607692226144038,0,38,4,34,0,86,0.8906455948480313,0,58,51,24,62,34,1,0.3953488372093023,34,"{""STOP"":51,""TARGET"":34,""TIME_EXIT"":1}"
2024_10,October 2024,CONTROL_NEXT_M1_OPEN,H1_SOURCE_SWING_BUFFERED_ELSE_CONTROL,-1.5347984306933125,-411.82540168082767,-0.09577334922809946,-0.09577334922809946,86,0,-48.152990264255905,39.916482230639346,49,22.492418895835662,1.0,-8.236508033616554,0,38,1,37,0,86,0.8289512657798421,0,58,48,71,15,37,1,0.43023255813953487,37,"{""STOP"":48,""TARGET"":37,""TIME_EXIT"":1}"
2024_10,October 2024,M5_BROKEN_CONTROL_FIRST_RETEST,CONTROL_V2_FILLED_STOP,-5.4908880723713835,-609.6298837647313,-0.2102172012981832,-0.1417743915731933,58,28,-36.0,23.807402324705375,36,20.711851775888523,1.0,-12.192597675294625,28,38,0,22,16,86,0.661316731241816,58,58,36,0,0,22,0,0.3793103448275862,22,"{""NO_FILL"":28,""STOP"":36,""TARGET"":22}"
2024_10,October 2024,M5_BROKEN_CONTROL_FIRST_RETEST,M5_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,7.681083025901522,48.968671148914034,0.016885748672039323,0.011388063057886984,58,28,-41.0,41.97937342297829,41,13.781747790308879,0.5372596433946035,0.9793734229782807,28,38,5,17,16,86,1.023887156658007,58,58,41,10,76,17,0,0.29310344827586204,17,"{""NO_FILL"":28,""STOP"":41,""TARGET"":17}"
2024_10,October 2024,M5_BROKEN_CONTROL_FIRST_RETEST,M15_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,-3.0685919400013937,-488.51507714623176,-0.16845347487801093,-0.11360815747586785,58,28,-38.0,28.229698457075372,38,17.923269290772787,0.7324240228954133,-9.770301542924635,28,38,2,20,16,86,0.7428868015019835,58,58,38,24,62,20,0,0.3448275862068966,20,"{""NO_FILL"":28,""STOP"":38,""TARGET"":20}"
2024_10,October 2024,M5_BROKEN_CONTROL_FIRST_RETEST,H1_SOURCE_SWING_BUFFERED_ELSE_CONTROL,-3.974257389780824,-533.7983496352033,-0.18406839642593217,-0.12413915107795424,58,28,-36.0,25.324033007295935,36,19.617662304527187,1.0,-10.675966992704065,28,38,0,22,16,86,0.703445361313776,58,58,36,71,15,22,0,0.3793103448275862,22,"{""NO_FILL"":28,""STOP"":36,""TARGET"":22}"
2024_10,October 2024,CONFIRMED_25_75_RETEST_SPLIT,CONTROL_V2_FILLED_STOP,-4.118166054278538,-540.9937828600889,-0.12581250764188115,-0.12581250764188115,86,0,-38.78824756606397,27.9683719088622,48,19.813242637526113,1.0,-10.819875657201779,0,38,0,38,0,86,0.7210527328213678,58,58,47,0,0,38,1,0.4418604651162791,38,"{""SPLIT_CONTROL_STOP_NO_RETEST"":11,""SPLIT_CONTROL_TARGET_NO_RETEST"":16,""SPLIT_CONTROL_TIME_EXIT_NO_RETEST"":1,""SPLIT_STOP_STOP"":36,""SPLIT_TARGET_TARGET"":22}"
2024_10,October 2024,CONFIRMED_25_75_RETEST_SPLIT,M5_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,8.057828466173824,67.80594316252913,0.015768823991285843,0.015768823991285843,86,0,-44.570793531126164,45.92691239437676,56,13.889934798815005,0.5372596433946035,1.3561188632505825,0,38,8,30,0,86,1.0304261772297938,58,58,55,10,76,30,1,0.3488372093023256,30,"{""SPLIT_CONTROL_STOP_NO_RETEST"":14,""SPLIT_CONTROL_TARGET_NO_RETEST"":13,""SPLIT_CONTROL_TIME_EXIT_NO_RETEST"":1,""SPLIT_STOP_STOP"":41,""SPLIT_TARGET_TARGET"":17}"
2024_10,October 2024,CONFIRMED_25_75_RETEST_SPLIT,M15_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,-2.027939610806243,-436.4824606864742,-0.10150754899685446,-0.10150754899685446,86,0,-41.31999618202643,32.59034696829695,52,17.20302362411779,0.7324240228954133,-8.729649213729484,0,38,4,34,0,86,0.788730638423274,58,58,51,24,62,34,1,0.3953488372093023,34,"{""SPLIT_CONTROL_STOP_NO_RETEST"":13,""SPLIT_CONTROL_TARGET_NO_RETEST"":14,""SPLIT_CONTROL_TIME_EXIT_NO_RETEST"":1,""SPLIT_STOP_STOP"":38,""SPLIT_TARGET_TARGET"":20}"
2024_10,October 2024,CONFIRMED_25_75_RETEST_SPLIT,H1_SOURCE_SWING_BUFFERED_ELSE_CONTROL,-3.3643926500089485,-503.3051126466095,-0.11704770061549058,-0.11704770061549058,86,0,-39.03824756606397,28.972145313131783,49,19.468205925775678,1.0,-10.06610225293219,0,38,1,37,0,86,0.7421476915453892,58,58,48,71,15,37,1,0.43023255813953487,37,"{""SPLIT_CONTROL_STOP_NO_RETEST"":12,""SPLIT_CONTROL_TARGET_NO_RETEST"":15,""SPLIT_CONTROL_TIME_EXIT_NO_RETEST"":1,""SPLIT_STOP_STOP"":36,""SPLIT_TARGET_TARGET"":22}"
2024_11,November 2024,CONTROL_NEXT_M1_OPEN,CONTROL_V2_FILLED_STOP,0.0,-265.6466480706232,-0.07589904230589235,-0.07589904230589235,70,0,-32.0,26.68706703858753,32,7.375474298089823,1.0,-5.312932961412464,0,38,0,38,0,70,0.8339708449558603,0,45,32,0,0,37,1,0.5428571428571428,38,"{""STOP"":32,""TARGET"":37,""TIME_EXIT"":1}"
2024_11,November 2024,CONTROL_NEXT_M1_OPEN,M5_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,1.7896999121509203,-176.1616524630772,-0.050331900703736346,-0.050331900703736346,70,0,-44.0,40.47676695073845,44,10.3083163844099,0.47087775698881307,-3.523233049261544,0,38,12,26,0,70,0.9199265216076921,0,45,44,3,67,26,0,0.37142857142857144,26,"{""STOP"":44,""TARGET"":26}"
2024_11,November 2024,CONTROL_NEXT_M1_OPEN,M15_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,6.9814095481857645,83.42382933866499,0.02383537981104714,0.02383537981104714,70,0,-36.0,37.668476586773295,36,7.459122902003268,0.7217238395277925,1.6684765867732998,0,38,4,34,0,70,1.0463465718548137,0,45,36,14,56,33,1,0.4857142857142857,34,"{""STOP"":36,""TARGET"":33,""TIME_EXIT"":1}"
2024_11,November 2024,CONTROL_NEXT_M1_OPEN,H1_SOURCE_SWING_BUFFERED_ELSE_CONTROL,0.2584304918697651,-252.72512347713496,-0.07220717813632427,-0.07220717813632427,70,0,-32.0,26.945497530457292,32,7.1170438062200585,1.0,-5.054502469542699,0,38,0,38,0,70,0.8420467978267904,0,45,32,63,7,37,1,0.5428571428571428,38,"{""STOP"":32,""TARGET"":37,""TIME_EXIT"":1}"
2024_11,November 2024,M5_BROKEN_CONTROL_FIRST_RETEST,CONTROL_V2_FILLED_STOP,-7.459635807278252,-638.6284384345358,-0.28383486152646037,-0.1824652681241531,45,25,-23.0,10.227431231309282,23,14.606321992363505,1.0,-12.772568768690716,25,38,0,22,16,70,0.44467092310040357,45,45,23,0,0,21,1,0.4888888888888889,22,"{""NO_FILL"":25,""STOP"":23,""TARGET"":21,""TIME_EXIT"":1}"
2024_11,November 2024,M5_BROKEN_CONTROL_FIRST_RETEST,M5_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,-15.213247688524412,-1026.3090324968439,-0.45613734777637505,-0.2932311521419554,45,25,-33.0,12.473819350063122,33,21.348214548241927,0.47087775698881307,-20.526180649936876,25,38,10,12,16,70,0.37799452575948855,45,45,33,3,67,12,0,0.26666666666666666,12,"{""NO_FILL"":25,""STOP"":33,""TARGET"":12}"
2024_11,November 2024,M5_BROKEN_CONTROL_FIRST_RETEST,M15_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,-7.939405975017694,-662.6169468215079,-0.29449642080955907,-0.18931912766328798,45,25,-27.0,13.747661063569842,27,15.898694702049397,0.7217238395277925,-13.252338936430158,25,38,4,18,16,70,0.5091726319840683,45,45,27,14,56,17,1,0.4,18,"{""NO_FILL"":25,""STOP"":27,""TARGET"":17,""TIME_EXIT"":1}"
2024_11,November 2024,M5_BROKEN_CONTROL_FIRST_RETEST,H1_SOURCE_SWING_BUFFERED_ELSE_CONTROL,-7.023755236084826,-616.8344098748645,-0.2741486266110509,-0.17623840282138986,45,25,-23.0,10.663311802502713,23,14.522031237323459,1.0,-12.33668819749729,25,38,0,22,16,70,0.4636222522827267,45,45,23,63,7,21,1,0.4888888888888889,22,"{""NO_FILL"":25,""STOP"":23,""TARGET"":21,""TIME_EXIT"":1}"
2024_11,November 2024,CONFIRMED_25_75_RETEST_SPLIT,CONTROL_V2_FILLED_STOP,-5.594726855458692,-545.3829908435578,-0.15582371166958794,-0.15582371166958794,70,0,-25.25,14.342340183128844,32,12.368785700663185,1.0,-10.907659816871156,0,38,0,38,0,70,0.5680134725991621,45,45,32,0,0,37,1,0.5428571428571428,38,"{""SPLIT_CONTROL_STOP_NO_RETEST"":9,""SPLIT_CONTROL_TARGET_NO_RETEST"":16,""SPLIT_STOP_STOP"":23,""SPLIT_TARGET_TARGET"":21,""SPLIT_TIME_EXIT_TIME_EXIT"":1}"
2024_11,November 2024,CONFIRMED_25_75_RETEST_SPLIT,M5_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,-10.96251078835558,-813.7721874884022,-0.23250633928240064,-0.23250633928240064,70,0,-35.75,19.474556250231956,44,16.894748604238966,0.47087775698881307,-16.275443749768044,0,38,12,26,0,70,0.5447428321743204,45,45,44,3,67,26,0,0.37142857142857144,26,"{""SPLIT_CONTROL_STOP_NO_RETEST"":11,""SPLIT_CONTROL_TARGET_NO_RETEST"":14,""SPLIT_STOP_STOP"":33,""SPLIT_TARGET_TARGET"":12}"
2024_11,November 2024,CONFIRMED_25_75_RETEST_SPLIT,M15_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,-4.209202094216831,-476.10675278146476,-0.13603050079470422,-0.13603050079470422,70,0,-29.25,19.727864944370705,36,11.708646310327312,0.7217238395277925,-9.522135055629295,0,38,4,34,0,70,0.6744569211750668,45,45,36,14,56,33,1,0.4857142857142857,34,"{""SPLIT_CONTROL_STOP_NO_RETEST"":9,""SPLIT_CONTROL_TARGET_NO_RETEST"":16,""SPLIT_STOP_STOP"":27,""SPLIT_TARGET_TARGET"":17,""SPLIT_TIME_EXIT_TIME_EXIT"":1}"
2024_11,November 2024,CONFIRMED_25_75_RETEST_SPLIT,H1_SOURCE_SWING_BUFFERED_ELSE_CONTROL,-5.203208804096182,-525.8070882754323,-0.1502305966501235,-0.1502305966501235,70,0,-25.25,14.733858234491356,32,12.290955698286536,1.0,-10.516141765508646,0,38,0,38,0,70,0.5835191379996576,45,45,32,63,7,37,1,0.5428571428571428,38,"{""SPLIT_CONTROL_STOP_NO_RETEST"":9,""SPLIT_CONTROL_TARGET_NO_RETEST"":16,""SPLIT_STOP_STOP"":23,""SPLIT_TARGET_TARGET"":21,""SPLIT_TIME_EXIT_TIME_EXIT"":1}"
2024_12,December 2024,CONTROL_NEXT_M1_OPEN,CONTROL_V2_FILLED_STOP,0.0,-885.9307298603621,-0.21874832836058325,-0.21874832836058325,81,0,-49.34401709401703,31.6254024968098,50,17.718614597207242,1.0,-17.718614597207242,0,31,0,31,0,81,0.6409166573640066,0,56,49,0,0,30,2,0.38271604938271603,31,"{""STOP"":49,""TARGET"":30,""TIME_EXIT"":2}"
2024_12,December 2024,CONTROL_NEXT_M1_OPEN,M5_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,-18.30211970988256,-1801.03671535449,-0.44470042354431855,-0.44470042354431855,81,0,-60.72986319112754,24.709128884037742,61,36.0207343070898,0.4704582058301945,-36.0207343070898,0,31,11,20,0,81,0.4068694969108324,0,56,60,2,79,20,1,0.24691358024691357,20,"{""STOP"":60,""TARGET"":20,""TIME_EXIT"":1}"
2024_12,December 2024,CONTROL_NEXT_M1_OPEN,M15_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,-10.740268093187257,-1422.944134519725,-0.3513442307456111,-0.3513442307456111,81,0,-55.355318746453065,26.896436056058562,56,28.4588826903945,0.7325230092036785,-28.4588826903945,0,31,6,25,0,81,0.48588711374337396,0,56,55,24,57,25,1,0.30864197530864196,25,"{""STOP"":55,""TARGET"":25,""TIME_EXIT"":1}"
2024_12,December 2024,CONTROL_NEXT_M1_OPEN,H1_SOURCE_SWING_BUFFERED_ELSE_CONTROL,0.07529434031053484,-882.1660128448353,-0.21781876860366306,-0.21781876860366306,81,0,-49.34401709401703,31.700696837120336,50,17.643320256896708,1.0,-17.643320256896708,0,31,0,31,0,81,0.6424425635375367,0,56,49,75,6,30,2,0.38271604938271603,31,"{""STOP"":49,""TARGET"":30,""TIME_EXIT"":2}"
2024_12,December 2024,M5_BROKEN_CONTROL_FIRST_RETEST,CONTROL_V2_FILLED_STOP,4.215200881901302,-675.1706857652971,-0.24113238777332038,-0.16670881130007334,56,25,-37.0,23.49658628469406,37,13.983034925130118,1.0,-13.50341371530594,25,31,0,19,12,81,0.6350428725592989,56,56,37,0,0,18,1,0.3392857142857143,19,"{""NO_FILL"":25,""STOP"":37,""TARGET"":18,""TIME_EXIT"":1}"
2024_12,December 2024,M5_BROKEN_CONTROL_FIRST_RETEST,M5_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,-19.349003696375526,-1853.3809146791384,-0.6619217552425495,-0.45762491720472553,56,25,-47.0,9.932381706417239,47,37.06761829358277,0.4704582058301945,-37.06761829358277,25,31,10,9,12,81,0.21132727034930296,56,56,47,2,79,9,0,0.16071428571428573,9,"{""NO_FILL"":25,""STOP"":47,""TARGET"":9}"
2024_12,December 2024,M5_BROKEN_CONTROL_FIRST_RETEST,M15_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,-6.544664038901036,-1213.163931805414,-0.43327283278764783,-0.29954664982849727,56,25,-42.0,17.73672136389172,42,24.26327863610828,0.7325230092036785,-24.26327863610828,25,31,5,14,12,81,0.42230288961646956,56,56,42,24,57,14,0,0.25,14,"{""NO_FILL"":25,""STOP"":42,""TARGET"":14}"
2024_12,December 2024,M5_BROKEN_CONTROL_FIRST_RETEST,H1_SOURCE_SWING_BUFFERED_ELSE_CONTROL,4.321313020642277,-669.8650788282482,-0.2392375281529458,-0.16539878489586377,56,25,-37.0,23.602698423435037,37,13.876922786389144,1.0,-13.397301576564965,25,31,0,19,12,81,0.6379107682009469,56,56,37,75,6,18,1,0.3392857142857143,19,"{""NO_FILL"":25,""STOP"":37,""TARGET"":18,""TIME_EXIT"":1}"
2024_12,December 2024,CONFIRMED_25_75_RETEST_SPLIT,CONTROL_V2_FILLED_STOP,3.1614006614259793,-727.8606967890631,-0.1797186905652008,-0.1797186905652008,81,0,-40.08600427350426,25.528790337723,50,14.636328574114282,1.0,-14.557213935781263,0,31,0,31,0,81,0.6368504619103886,56,56,49,0,0,30,2,0.38271604938271603,31,"{""SPLIT_CONTROL_STOP_NO_RETEST"":12,""SPLIT_CONTROL_TARGET_NO_RETEST"":12,""SPLIT_CONTROL_TIME_EXIT_NO_RETEST"":1,""SPLIT_STOP_STOP"":37,""SPLIT_TARGET_TARGET"":18,""SPLIT_TIME_EXIT_TIME_EXIT"":1}"
2024_12,December 2024,CONFIRMED_25_75_RETEST_SPLIT,M5_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,-19.08728269975228,-1840.294864847976,-0.45439379378962375,-0.45439379378962375,81,0,-50.43246579778189,13.626568500822366,61,36.80589729695952,0.4704582058301945,-36.80589729695952,0,31,11,20,0,81,0.2701943735105192,56,56,60,2,79,20,1,0.24691358024691357,20,"{""SPLIT_CONTROL_STOP_NO_RETEST"":13,""SPLIT_CONTROL_TARGET_NO_RETEST"":11,""SPLIT_CONTROL_TIME_EXIT_NO_RETEST"":1,""SPLIT_STOP_STOP"":47,""SPLIT_TARGET_TARGET"":9}"
2024_12,December 2024,CONFIRMED_25_75_RETEST_SPLIT,M15_LATEST_CONFIRMED_OPPOSING_SWING_ELSE_CONTROL,-7.593565052472595,-1265.608982483992,-0.3124960450577758,-0.3124960450577758,81,0,-45.338829686613266,20.026650036933432,56,25.312179649679837,0.7325230092036785,-25.312179649679837,0,31,6,25,0,81,0.44171078467088215,56,56,55,24,57,25,1,0.30864197530864196,25,"{""SPLIT_CONTROL_STOP_NO_RETEST"":13,""SPLIT_CONTROL_TARGET_NO_RETEST"":11,""SPLIT_CONTROL_TIME_EXIT_NO_RETEST"":1,""SPLIT_STOP_STOP"":42,""SPLIT_TARGET_TARGET"":14}"
2024_12,December 2024,CONFIRMED_25_75_RETEST_SPLIT,H1_SOURCE_SWING_BUFFERED_ELSE_CONTROL,3.259808350559343,-722.940312332395,-0.17850378082281357,-0.17850378082281357,81,0,-40.08600427350426,25.62719802685636,50,14.537920884980919,1.0,-14.4588062466479,0,31,0,31,0,81,0.639305375811558,56,56,49,75,6,30,2,0.38271604938271603,31,"{""SPLIT_CONTROL_STOP_NO_RETEST"":12,""SPLIT_CONTROL_TARGET_NO_RETEST"":12,""SPLIT_CONTROL_TIME_EXIT_NO_RETEST"":1,""SPLIT_STOP_STOP"":37,""SPLIT_TARGET_TARGET"":18,""SPLIT_TIME_EXIT_TIME_EXIT"":1}"
